p-0.04_15.3004_0 dE= 0.01283
-0.00467 0.00000 -0.00467
0.00312 0.00000 0.00312
-0.00111 0.00000 -0.00111
0.00616 0.00000 0.00616
0.00321 0.00000 0.00321
-0.00112 0.00000 -0.00112
0.00025 0.00000 0.00025
0.00617 0.00000 0.00617
0.00096 0.00000 0.00096
-0.00679 0.00000 -0.00679
-0.00301 0.00000 -0.00301
0.00307 0.00000 0.00307
0.00369 0.00000 0.00369
-0.00147 0.00000 -0.00147
0.00006 0.00000 0.00006
0.00136 0.00067 0.00069
-0.00118 -0.00014 -0.00103
-0.00357 -0.00012 -0.00345
0.00046 0.00034 0.00012
-0.00239 -0.00254 0.00016
0.00834 0.00547 0.00287
-0.00282 -0.00278 -0.00004
-0.00623 0.00067 -0.00690
-0.00304 -0.00157 -0.00147
-0.00147 0.00338 -0.00486
0.00159 -0.00093 0.00252
0.00006 0.00119 -0.00113
0.00551 -0.00073 0.00624
0.00223 -0.00008 0.00231
-0.00028 0.00155 -0.00183
-0.00107 0.00000 -0.00107
0.00620 0.00000 0.00620
0.00102 0.00000 0.00102
-0.00455 0.00000 -0.00455
-0.00236 0.00000 -0.00236
0.00009 0.00000 0.00009
0.00545 0.00000 0.00545
-0.00315 0.00000 -0.00315
0.00306 0.00000 0.00306
-0.00063 -0.00025 -0.00038
-0.00133 -0.00127 -0.00006
-0.00293 -0.00035 -0.00258
-0.00024 0.00000 -0.00024
0.00068 0.00000 0.00068
0.00202 0.00000 0.00202
0.00021 0.00000 0.00021
-0.00617 0.00000 -0.00617
-0.00148 0.00000 -0.00148
-0.00518 0.00000 -0.00518
0.00275 0.00000 0.00275
-0.00169 0.00000 -0.00169
0.00377 -0.00209 0.00586
0.00132 -0.00085 0.00217
-0.00065 0.00098 -0.00163
-0.00283 0.00000 -0.00283
0.00542 0.00000 0.00542
-0.00016 0.00000 -0.00016
-0.00486 0.00000 -0.00486
-0.00315 0.00000 -0.00315
0.00249 0.00000 0.00249
0.00612 0.00000 0.00612
-0.00477 0.00000 -0.00477
-0.00111 0.00000 -0.00111
0.00069 0.00000 0.00069
-0.00002 0.00000 -0.00002
-0.00240 0.00000 -0.00240
-0.00086 0.00000 -0.00086
0.00075 0.00000 0.00075
0.00201 0.00000 0.00201
-0.00031 0.00000 -0.00031
-0.00625 0.00000 -0.00625
-0.00154 0.00000 -0.00154
-0.00233 0.00209 -0.00442
0.00136 -0.00085 0.00221
-0.00064 0.00098 -0.00162
0.00606 0.00000 0.00606
0.00352 0.00000 0.00352
-0.00180 0.00000 -0.00180
0.00009 0.00000 0.00009
0.00750 0.00000 0.00750
0.00142 0.00000 0.00142
-0.00513 0.00000 -0.00513
-0.00377 0.00000 -0.00377
0.00156 0.00000 0.00156
0.00364 0.00000 0.00364
-0.00370 0.00000 -0.00370
0.00164 0.00000 0.00164
0.00177 0.00025 0.00151
-0.00129 -0.00127 -0.00002
-0.00294 -0.00035 -0.00259
-0.00040 0.00000 -0.00040
0.00266 0.00219 0.00047
0.01017 0.00754 0.00262
0.00093 -0.00000 0.00093
-0.00719 -0.00012 -0.00707
-0.00331 -0.00121 -0.00210
-0.00113 0.00355 -0.00468
0.00436 0.00187 0.00250
0.00337 0.00497 -0.00160
0.00260 -0.00355 0.00615
0.00434 0.00187 0.00247
0.00320 0.00497 -0.00177
0.00117 0.00000 0.00117
0.00534 0.00000 0.00534
-0.00015 0.00000 -0.00015
-0.00742 0.00000 -0.00742
-0.00448 0.00000 -0.00448
-0.00104 0.00000 -0.00104
0.00397 0.00000 0.00397
-0.00251 0.00000 -0.00251
0.00255 0.00000 0.00255
-0.00106 -0.00170 0.00064
-0.00124 -0.00134 0.00010
-0.00284 -0.00042 -0.00243
-0.00051 0.00000 -0.00051
0.00253 0.00000 0.00253
0.00218 0.00000 0.00218
0.00011 -0.00000 0.00011
-0.00502 0.00157 -0.00659
-0.00094 0.00032 -0.00126
-0.00440 0.00000 -0.00440
0.00256 0.00000 0.00256
-0.00281 0.00000 -0.00281
0.00592 0.00000 0.00592
0.00266 0.00000 0.00266
-0.00282 0.00000 -0.00282
0.00122 0.00000 0.00122
0.00680 0.00000 0.00680
0.00225 0.00000 0.00225
-0.00737 0.00000 -0.00737
-0.00320 0.00000 -0.00320
0.00094 0.00000 0.00094
0.00640 0.00000 0.00640
-0.00067 0.00000 -0.00067
0.00002 0.00000 0.00002
0.00245 0.00170 0.00075
-0.00136 -0.00134 -0.00002
-0.00282 -0.00042 -0.00240
0.00273 0.00273 -0.00000
-0.00153 -0.00116 -0.00037
0.00990 0.00685 0.00305
-0.00014 0.00000 -0.00014
-0.00751 0.00000 -0.00751
-0.00131 0.00000 -0.00131
-0.00508 0.00000 -0.00508
0.00265 0.00000 0.00265
-0.00180 0.00000 -0.00180
0.00536 0.00000 0.00536
0.00426 0.00000 0.00426
-0.00059 0.00000 -0.00059
-0.00202 0.00000 -0.00202
0.00677 0.00000 0.00677
0.00228 0.00000 0.00228
-0.00764 0.00000 -0.00764
-0.00071 0.00000 -0.00071
0.00009 0.00000 0.00009
0.00601 0.00000 0.00601
-0.00336 0.00000 -0.00336
0.00115 0.00000 0.00115
0.00035 -0.00002 0.00037
-0.00211 -0.00151 -0.00060
-0.00231 -0.00024 -0.00207
-0.00061 0.00000 -0.00061
0.00004 -0.00096 0.00101
-0.00598 -0.00934 0.00335
-0.00003 0.00000 -0.00003
-0.00789 -0.00094 -0.00696
0.00064 0.00247 -0.00183
-0.00637 -0.00179 -0.00457
0.00345 0.00088 0.00257
-0.00409 -0.00190 -0.00219
0.00778 0.00179 0.00599
0.00359 0.00088 0.00271
-0.00409 -0.00190 -0.00219
0.00084 0.00120 -0.00037
0.00964 0.00365 0.00599
0.00258 0.00053 0.00204
-0.00789 -0.00175 -0.00614
-0.00314 0.00059 -0.00374
0.00269 0.00086 0.00184
0.00549 0.00090 0.00458
-0.00298 0.00012 -0.00309
0.00131 -0.00026 0.00157
0.00099 0.00002 0.00097
-0.00221 -0.00151 -0.00069
-0.00230 -0.00024 -0.00207
-0.00013 0.00057 -0.00070
0.00102 0.00066 0.00036
0.00210 -0.00067 0.00278
-0.00028 0.00000 -0.00028
-0.00690 0.00000 -0.00690
-0.00158 0.00000 -0.00158
-0.00380 0.00000 -0.00380
0.00264 0.00000 0.00264
-0.00167 0.00000 -0.00167
0.00726 0.00140 0.00586
0.00448 0.00117 0.00331
-0.00103 0.00054 -0.00157
-0.00154 -0.00120 -0.00034
0.00962 0.00365 0.00597
0.00255 0.00053 0.00202
-0.00688 -0.00090 -0.00598
-0.00299 0.00012 -0.00311
0.00133 -0.00026 0.00159
0.00691 0.00175 0.00516
-0.00261 0.00059 -0.00321
0.00283 0.00086 0.00198
0.00253 0.00136 0.00118
-0.00179 -0.00145 -0.00034
-0.00310 -0.00017 -0.00293
-0.00007 0.00000 -0.00007
0.00041 0.00000 0.00041
0.00204 0.00000 0.00204
0.00052 0.00000 0.00052
-0.00613 0.00000 -0.00613
-0.00200 0.00000 -0.00200
-0.00489 0.00000 -0.00489
0.00250 0.00000 0.00250
-0.00235 0.00000 -0.00235
0.00559 0.00000 0.00559
0.00358 0.00000 0.00358
-0.00117 0.00000 -0.00117
-0.00167 -0.00048 -0.00119
0.00539 -0.00105 0.00644
0.00198 -0.00030 0.00228
-0.00453 0.00073 -0.00526
-0.00348 -0.00032 -0.00316
-0.00016 -0.00228 0.00212
0.00505 0.00029 0.00475
0.00190 0.00573 -0.00383
0.00407 0.00271 0.00136
0.00061 0.00000 0.00061
0.00065 0.00000 0.00065
-0.00184 0.00000 -0.00184
-0.00102 0.00000 -0.00102
0.00032 0.00000 0.00032
0.00207 0.00000 0.00207
0.00016 0.00000 0.00016
-0.00621 0.00000 -0.00621
-0.00196 0.00000 -0.00196
-0.00394 0.00000 -0.00394
0.00369 0.00000 0.00369
-0.00106 0.00000 -0.00106
0.00566 0.00000 0.00566
0.00316 0.00000 0.00316
-0.00225 0.00000 -0.00225
0.00007 0.00000 0.00007
0.00732 0.00000 0.00732
0.00336 0.00000 0.00336
-0.00640 0.00000 -0.00640
-0.00249 0.00000 -0.00249
0.00318 0.00000 0.00318
0.00509 0.00000 0.00509
-0.00238 0.00000 -0.00238
0.00310 0.00000 0.00310
-0.00131 -0.00136 0.00005
-0.00184 -0.00145 -0.00040
-0.00307 -0.00017 -0.00290
-0.00037 -0.00000 -0.00037
0.00146 0.00084 0.00062
0.00173 -0.00108 0.00281
0.00013 0.00000 0.00013
-0.00879 -0.00246 -0.00633
-0.00005 0.00120 -0.00126
-0.00485 0.00000 -0.00485
0.00228 0.00000 0.00228
-0.00109 0.00000 -0.00109
0.00657 0.00000 0.00657
0.00228 0.00000 0.00228
-0.00108 0.00000 -0.00108
0.00012 0.00048 -0.00036
0.00539 -0.00105 0.00644
0.00190 -0.00030 0.00220
-0.00638 -0.00029 -0.00609
0.00208 0.00573 -0.00365
0.00394 0.00271 0.00123
0.00371 -0.00073 0.00444
-0.00286 -0.00032 -0.00253
-0.00026 -0.00228 0.00203
0.00004 -0.00075 0.00078
-0.00070 0.00021 -0.00091
-0.00400 -0.00047 -0.00353
-0.00042 0.00000 -0.00042
0.00016 0.00000 0.00016
0.00191 0.00000 0.00191
0.00094 0.00000 0.00094
-0.00652 0.00000 -0.00652
-0.00113 0.00000 -0.00113
-0.00453 0.00000 -0.00453
0.00253 0.00000 0.00253
-0.00202 0.00000 -0.00202
0.00605 0.00000 0.00605
0.00241 0.00000 0.00241
-0.00210 0.00000 -0.00210
0.00234 0.00256 -0.00022
0.00655 -0.00016 0.00671
0.00162 -0.00026 0.00188
-0.00740 -0.00074 -0.00666
-0.00266 0.00011 -0.00277
0.00210 -0.00012 0.00222
0.00526 -0.00017 0.00544
-0.00408 -0.00191 -0.00216
0.00014 -0.00226 0.00239
0.00117 0.00075 0.00042
-0.00080 0.00021 -0.00101
-0.00398 -0.00047 -0.00351
0.01902 0.01988 -0.00086
0.00441 0.00505 -0.00063
0.01382 0.01089 0.00293
0.00119 0.00075 0.00044
-0.01004 -0.00347 -0.00657
0.00285 0.00463 -0.00178
-0.00278 0.00156 -0.00434
0.00656 0.00419 0.00237
0.00056 0.00187 -0.00131
0.00557 -0.00002 0.00559
0.00367 0.00032 0.00335
-0.00206 -0.00029 -0.00177
-0.00390 -0.00256 -0.00133
0.00650 -0.00016 0.00665
0.00158 -0.00026 0.00184
-0.00656 0.00017 -0.00673
-0.00393 -0.00191 -0.00202
0.00002 -0.00226 0.00228
0.00593 0.00074 0.00518
-0.00301 0.00011 -0.00312
0.00202 -0.00012 0.00213
0.00613 0.00524 0.00090
0.01155 0.01184 -0.00029
-0.00169 0.00135 -0.00304
-0.00119 0.00010 -0.00129
0.00057 0.00039 0.00018
0.00182 -0.00095 0.00277
-0.00067 -0.00142 0.00075
-0.00788 -0.00125 -0.00663
-0.00222 -0.00019 -0.00203
-0.00489 0.00003 -0.00492
0.00238 -0.00022 0.00260
-0.00139 -0.00019 -0.00120
0.00624 0.00069 0.00555
0.01115 0.00786 0.00329
-0.00221 -0.00028 -0.00193
0.00532 0.00416 0.00115
0.00872 0.00242 0.00630
0.00134 0.00012 0.00122
-0.00705 -0.00088 -0.00617
-0.00316 0.00043 -0.00359
0.00164 -0.00019 0.00183
0.00437 -0.00012 0.00449
-0.00458 -0.00186 -0.00272
0.00035 -0.00198 0.00233
0.00065 0.00000 0.00065
0.00067 0.00000 0.00067
-0.00562 0.00000 -0.00562
-0.00048 0.00000 -0.00048
0.00078 0.00000 0.00078
0.00234 0.00000 0.00234
-0.00146 -0.00116 -0.00030
-0.00797 -0.00106 -0.00690
-0.00162 -0.00035 -0.00126
-0.00018 0.00000 -0.00018
0.00946 0.00000 0.00946
-0.00229 0.00000 -0.00229
0.00559 -0.00048 0.00607
0.00080 -0.00239 0.00318
-0.00286 -0.00035 -0.00250
0.00010 0.00000 0.00010
0.00701 0.00000 0.00701
0.00316 0.00000 0.00316
-0.00699 0.00000 -0.00699
-0.00246 0.00000 -0.00246
0.00162 0.00000 0.00162
0.00574 0.00000 0.00574
-0.00227 0.00000 -0.00227
0.00160 0.00000 0.00160
0.00934 0.00865 0.00069
0.01111 0.01184 -0.00073
-0.00129 0.00135 -0.00264
-0.00049 -0.00000 -0.00049
0.00111 0.00138 -0.00027
0.00312 -0.00054 0.00366
0.00090 -0.00000 0.00090
0.00153 0.00905 -0.00752
-0.00181 -0.00028 -0.00153
-0.00385 0.00016 -0.00402
0.00057 -0.00194 0.00252
-0.00244 -0.00019 -0.00224
0.00509 -0.00016 0.00525
0.00121 -0.00194 0.00316
-0.00233 -0.00019 -0.00214
0.00074 0.00022 0.00053
0.00559 -0.00122 0.00682
0.00249 -0.00015 0.00264
-0.00166 0.00346 -0.00512
-0.00113 0.00169 -0.00282
-0.00090 -0.00206 0.00116
0.00512 0.00046 0.00466
-0.00000 0.00253 -0.00253
0.00292 0.00116 0.00176
0.00067 0.00000 0.00067
-0.00072 0.00000 -0.00072
-0.00297 0.00000 -0.00297
-0.00382 -0.00273 -0.00109
-0.00141 -0.00116 -0.00025
0.00986 0.00685 0.00301
0.00020 0.00000 0.00020
-0.00756 0.00000 -0.00756
-0.00132 0.00000 -0.00132
-0.00431 0.00000 -0.00431
0.00355 0.00000 0.00355
-0.00065 0.00000 -0.00065
0.00603 0.00000 0.00603
0.00353 0.00000 0.00353
-0.00180 0.00000 -0.00180
0.00013 -0.00000 0.00013
0.00808 0.00156 0.00652
0.00063 -0.00109 0.00172
-0.00606 0.00002 -0.00609
-0.00183 0.00052 -0.00235
0.00109 -0.00101 0.00210
0.00483 -0.00002 0.00485
-0.00165 0.00052 -0.00217
0.00112 -0.00101 0.00212
0.00070 -0.00000 0.00070
0.00183 0.00209 -0.00026
0.01486 0.01789 -0.00303
-0.01985 -0.01988 0.00003
0.00453 0.00505 -0.00051
0.01383 0.01089 0.00294
-0.00116 -0.00075 -0.00041
-0.01006 -0.00347 -0.00659
0.00286 0.00463 -0.00177
-0.00448 0.00002 -0.00450
0.00302 0.00032 0.00270
-0.00199 -0.00029 -0.00171
0.00387 -0.00156 0.00543
0.00731 0.00419 0.00312
0.00041 0.00187 -0.00146
-0.00064 -0.00000 -0.00064
0.11121 0.11453 -0.00332
0.09962 0.11212 -0.01250
-0.03100 -0.02665 -0.00435
-0.01503 -0.01276 -0.00228
0.02651 0.02723 -0.00072
0.02973 0.02665 0.00308
-0.01510 -0.01276 -0.00234
0.02657 0.02723 -0.00065
-0.00206 -0.00320 0.00114
0.00229 0.00284 -0.00055
0.00151 0.00438 -0.00287
-0.00103 -0.00041 -0.00062
-0.00102 -0.00095 -0.00007
0.00256 -0.00057 0.00313
-0.00267 -0.00284 0.00017
-0.00873 -0.00191 -0.00682
0.01460 0.01683 -0.00223
-0.00433 0.00014 -0.00447
0.00010 -0.00274 0.00284
-0.00416 -0.00232 -0.00184
0.00567 -0.00025 0.00592
0.00041 -0.00319 0.00360
0.00048 0.00229 -0.00182
-0.00223 -0.00228 0.00005
0.00563 -0.00098 0.00661
0.00934 0.00737 0.00197
-0.00663 -0.00049 -0.00614
-0.00247 0.00056 -0.00303
0.00036 -0.00127 0.00163
0.00723 0.00000 0.00723
-0.00397 0.00000 -0.00397
-0.00020 0.00000 -0.00020
0.00098 0.00000 0.00098
-0.00097 0.00000 -0.00097
-0.00244 0.00000 -0.00244
-0.00013 0.00000 -0.00013
-0.00003 0.00000 -0.00003
0.00349 0.00000 0.00349
-0.00007 0.00000 -0.00007
-0.00769 0.00000 -0.00769
-0.00045 0.00000 -0.00045
-0.00489 0.00000 -0.00489
0.00305 0.00000 0.00305
-0.00166 0.00000 -0.00166
0.00548 0.00000 0.00548
0.00399 0.00000 0.00399
-0.00137 0.00000 -0.00137
-0.00092 -0.00083 -0.00009
0.00663 -0.00011 0.00674
0.00126 -0.00103 0.00229
-0.00651 0.00000 -0.00651
-0.00316 0.00000 -0.00316
0.00131 0.00000 0.00131
0.00523 0.00025 0.00498
-0.00305 0.00040 -0.00345
0.00196 -0.00012 0.00208
-0.02120 -0.02591 0.00471
-0.01340 -0.01373 0.00034
-0.00019 0.00254 -0.00273
-0.00312 -0.00262 -0.00050
-0.00119 -0.00080 -0.00039
0.00334 0.00095 0.00239
-0.01102 -0.01220 0.00118
-0.00592 0.00121 -0.00712
-0.00018 0.00105 -0.00123
-0.00389 0.00060 -0.00449
0.00246 -0.00025 0.00271
-0.00183 0.00004 -0.00187
-0.00071 -0.00691 0.00620
-0.00227 -0.00496 0.00269
-0.00242 -0.00056 -0.00186
0.01171 0.01136 0.00035
0.00821 0.00210 0.00610
0.00130 -0.00075 0.00206
-0.00927 -0.00322 -0.00605
-0.00183 0.00144 -0.00327
-0.00065 -0.00269 0.00203
-0.00817 -0.01123 0.00306
-0.01532 -0.01170 -0.00362
-0.01674 -0.01812 0.00139
-0.00831 0.00000 -0.00831
0.00116 0.00000 0.00116
-0.00343 0.00000 -0.00343
0.00135 0.00192 -0.00057
0.00115 0.00088 0.00027
0.00181 -0.00154 0.00336
-0.01049 -0.01084 0.00035
-0.00678 -0.00016 -0.00662
-0.00095 0.00105 -0.00201
-0.01363 -0.00835 -0.00528
-0.00419 -0.00669 0.00250
-0.00226 -0.00056 -0.00170
0.00816 0.00214 0.00601
0.00398 0.00083 0.00315
-0.00209 0.00004 -0.00213
-0.00192 0.00000 -0.00192
0.00630 0.00000 0.00630
0.00107 0.00000 0.00107
-0.00583 -0.00005 -0.00578
-0.00346 -0.00092 -0.00254
0.00158 -0.00031 0.00189
0.00524 -0.00007 0.00532
-0.00222 0.00088 -0.00310
0.00231 0.00014 0.00217
-0.05336 -0.05087 -0.00248
0.01096 0.01124 -0.00029
-0.00035 0.00254 -0.00289
-0.00267 -0.00214 -0.00053
-0.09895 -0.09245 -0.00650
0.10674 0.09249 0.01425
0.34487 0.34628 -0.00141
0.33808 0.34428 -0.00620
-0.34784 -0.34391 -0.00393
-0.01524 -0.00954 -0.00570
0.00792 0.00369 0.00423
0.00112 0.00307 -0.00195
-0.00164 -0.00540 0.00377
-0.04530 -0.04360 -0.00169
0.00167 0.00307 -0.00141
-0.02054 -0.01982 -0.00073
-0.00348 -0.00914 0.00565
0.02097 0.01914 0.00183
-0.06154 -0.05200 -0.00954
0.01962 0.02122 -0.00161
0.05690 0.04878 0.00812
0.00022 -0.00426 0.00448
0.00017 0.00247 -0.00230
0.00066 -0.00118 0.00184
0.00290 0.00218 0.00072
0.00092 0.00182 -0.00090
-0.00346 -0.00029 -0.00318
0.00015 0.00000 0.00015
0.00058 0.00000 0.00058
0.00286 0.00000 0.00286
-0.00055 0.00000 -0.00055
-0.00715 0.00000 -0.00715
-0.00425 0.00000 -0.00425
-0.00311 0.00156 -0.00467
0.00242 -0.00022 0.00264
-0.00217 -0.00014 -0.00204
0.00790 0.00142 0.00648
0.00427 0.00056 0.00371
-0.00203 -0.00014 -0.00190
-0.00088 -0.00130 0.00042
0.00689 -0.00053 0.00743
0.00242 -0.00014 0.00256
-0.00617 0.00000 -0.00617
-0.00300 0.00000 -0.00300
0.00235 0.00000 0.00235
0.00479 -0.00027 0.00506
-0.00286 0.00018 -0.00304
0.00229 -0.00038 0.00267
0.00076 0.00016 0.00060
-0.00036 -0.00008 -0.00028
-0.00301 -0.00029 -0.00272
-0.00282 -0.00231 -0.00050
-0.00095 -0.00144 0.00049
0.00665 0.00296 0.00369
0.00290 0.00215 0.00074
-0.00990 -0.00279 -0.00711
-0.00107 0.00116 -0.00223
0.01152 0.01526 -0.00374
-0.02342 -0.02510 0.00168
0.00045 0.00199 -0.00154
-0.00013 -0.00584 0.00571
-0.00152 -0.00524 0.00372
-0.00187 -0.00056 -0.00131
0.00003 -0.00009 0.00013
0.00715 0.00020 0.00695
0.00121 -0.00061 0.00182
-0.00548 0.00072 -0.00620
-0.00410 -0.00129 -0.00282
0.00238 -0.00009 0.00246
0.00551 0.00000 0.00551
-0.00301 0.00000 -0.00301
0.00163 0.00000 0.00163
-0.00523 -0.00542 0.00020
-0.00700 -0.00669 -0.00031
-0.00357 -0.00074 -0.00282
-0.00060 -0.00048 -0.00012
0.00168 0.00127 0.00041
0.00312 -0.00022 0.00334
0.00596 0.00549 0.00048
-0.01331 -0.00612 -0.00720
-0.00035 0.00116 -0.00151
-0.00382 0.00000 -0.00382
0.00300 0.00000 0.00300
-0.00260 0.00000 -0.00260
0.00638 -0.00003 0.00641
0.00449 0.00142 0.00308
-0.00126 0.00004 -0.00130
-0.00099 -0.00045 -0.00054
0.00626 -0.00066 0.00692
0.00176 -0.00054 0.00230
-0.00708 -0.00083 -0.00624
-0.00656 -0.00375 -0.00281
0.00637 0.00353 0.00284
0.00380 -0.00065 0.00445
-0.00930 -0.00619 -0.00311
0.00194 0.00059 0.00135
-0.00004 -0.00082 0.00079
0.00420 0.00450 -0.00030
-0.00151 0.00150 -0.00301
-0.00245 0.00000 -0.00245
0.00071 0.00000 0.00071
0.00181 0.00000 0.00181
0.00226 0.00213 0.00014
-0.00861 -0.00086 -0.00775
-0.00192 -0.00020 -0.00172
-0.00410 0.00000 -0.00410
0.00285 0.00000 0.00285
-0.00218 0.00000 -0.00218
0.00584 -0.00022 0.00606
0.00274 -0.00030 0.00304
-0.00054 0.00137 -0.00191
0.00305 0.00289 0.00016
0.00799 0.00171 0.00629
0.00688 0.00488 0.00199
-0.00608 0.00000 -0.00608
-0.00394 0.00000 -0.00394
0.00091 0.00000 0.00091
0.00416 -0.00082 0.00498
-0.00281 -0.00061 -0.00220
0.00018 -0.00161 0.00179
-0.00048 0.00000 -0.00048
-0.00030 0.00000 -0.00030
-0.00214 0.00000 -0.00214
0.00095 0.00000 0.00095
0.00207 0.00000 0.00207
0.00023 0.00000 0.00023
0.00137 0.00131 0.00006
-0.00700 -0.00019 -0.00681
-0.00185 -0.00004 -0.00181
-0.00434 0.00053 -0.00487
0.00284 0.00011 0.00273
-0.00278 -0.00130 -0.00148
0.00583 0.00000 0.00583
0.00302 0.00000 0.00302
-0.00189 0.00000 -0.00189
0.00110 0.00178 -0.00068
0.00510 -0.00136 0.00646
0.00907 0.00696 0.00211
-0.00600 0.00000 -0.00600
-0.00258 0.00000 -0.00258
0.00229 0.00000 0.00229
0.00536 0.00000 0.00536
-0.00286 0.00000 -0.00286
0.00229 0.00000 0.00229
0.00017 -0.00029 0.00046
0.00092 0.00072 0.00020
-0.00072 0.00227 -0.00299
0.00012 0.00000 0.00012
0.00177 0.00000 0.00177
0.00252 0.00000 0.00252
0.00013 0.00007 0.00006
-0.00394 0.00237 -0.00631
-0.00212 -0.00078 -0.00133
-0.00664 -0.00099 -0.00565
0.00238 -0.00064 0.00301
-0.00053 0.00105 -0.00157
0.00676 0.00060 0.00616
0.00102 -0.00136 0.00238
-0.00218 -0.00066 -0.00152
0.00073 0.00178 -0.00105
0.00724 0.00082 0.00642
0.00659 0.00478 0.00181
-0.00609 0.00000 -0.00609
-0.00439 0.00000 -0.00439
0.00128 0.00000 0.00128
0.00547 0.00000 0.00547
-0.00228 0.00000 -0.00228
0.00161 0.00000 0.00161
0.00046 0.00000 0.00046
0.00001 0.00000 0.00001
-0.00377 0.00000 -0.00377
0.00064 0.00000 0.00064
0.00009 0.00000 0.00009
0.00277 0.00000 0.00277
-0.00050 0.00000 -0.00050
-0.00670 0.00000 -0.00670
-0.00113 0.00000 -0.00113
-0.00483 0.00000 -0.00483
0.00209 0.00000 0.00209
-0.00180 0.00000 -0.00180
0.00668 0.00000 0.00668
0.00358 0.00000 0.00358
-0.00281 0.00000 -0.00281
-0.00117 0.00000 -0.00117
0.00688 0.00000 0.00688
0.00141 0.00000 0.00141
-0.00529 0.00000 -0.00529
-0.00174 0.00000 -0.00174
0.00143 0.00000 0.00143
0.00445 0.00000 0.00445
-0.00354 0.00000 -0.00354
0.00249 0.00000 0.00249
0.00120 0.00000 0.00120
0.00023 0.00000 0.00023
-0.00312 0.00000 -0.00312
-0.00141 0.00000 -0.00141
-0.00019 0.00000 -0.00019
0.00105 0.00000 0.00105
0.00179 0.00074 0.00105
-0.00657 0.00072 -0.00729
-0.00271 -0.00017 -0.00254
-0.00415 0.00044 -0.00459
0.00518 0.00188 0.00330
-0.00084 0.00043 -0.00127
0.00754 0.00141 0.00612
0.00195 -0.00099 0.00294
-0.00050 0.00103 -0.00153
-0.00107 0.00000 -0.00107
0.00681 0.00000 0.00681
0.00129 0.00000 0.00129
-0.00620 0.00000 -0.00620
-0.00286 0.00000 -0.00286
0.00281 0.00000 0.00281
0.00469 0.00000 0.00469
-0.00257 0.00000 -0.00257
0.00127 0.00000 0.00127
0.00069 0.00000 0.00069
-0.00005 0.00000 -0.00005
-0.00277 0.00000 -0.00277
-0.00066 0.00000 -0.00066
0.00029 0.00000 0.00029
0.00359 0.00000 0.00359
0.00106 0.00093 0.00013
-0.00516 0.00129 -0.00645
-0.00157 -0.00056 -0.00101
-0.00493 0.00000 -0.00493
0.00224 0.00000 0.00224
-0.00163 0.00000 -0.00163
0.00557 0.00000 0.00557
0.00135 0.00000 0.00135
-0.00128 0.00000 -0.00128
0.00092 0.00041 0.00051
0.00998 0.00287 0.00710
0.00800 0.00620 0.00180
-0.00411 0.00000 -0.00411
-0.00295 0.00000 -0.00295
-0.00022 0.00000 -0.00022
0.00403 -0.00123 0.00526
-0.00310 -0.00077 -0.00233
0.00082 -0.00100 0.00182
-0.00011 -0.00028 0.00016
0.00183 0.00193 -0.00010
-0.00188 0.00085 -0.00272
0.00002 0.00000 0.00002
0.00000 0.00000 0.00000
0.00384 0.00000 0.00384
0.00086 -0.00012 0.00097
-0.00579 0.00129 -0.00707
-0.00166 0.00011 -0.00177
-0.00493 0.00000 -0.00493
0.00226 0.00000 0.00226
-0.00162 0.00000 -0.00162
0.00655 0.00000 0.00655
0.00289 0.00000 0.00289
-0.00132 0.00000 -0.00132
-0.00129 0.00000 -0.00129
0.00630 0.00000 0.00630
0.00057 0.00000 0.00057
-0.00772 0.00000 -0.00772
-0.00185 0.00000 -0.00185
-0.00044 0.00000 -0.00044
0.00575 0.00000 0.00575
-0.00037 0.00000 -0.00037
-0.00041 0.00000 -0.00041
-0.00023 0.00000 -0.00023
-0.00038 0.00000 -0.00038
-0.00144 0.00000 -0.00144
0.00161 0.00237 -0.00076
-0.00028 -0.00111 0.00083
0.00114 -0.00242 0.00357
0.00056 0.00007 0.00048
-0.00720 0.00032 -0.00752
-0.00290 -0.00067 -0.00223
-0.00201 0.00236 -0.00438
0.00196 -0.00049 0.00245
0.00066 0.00220 -0.00154
0.00490 -0.00128 0.00618
0.00336 0.00054 0.00282
-0.00148 0.00060 -0.00208
-0.00065 -0.00056 -0.00008
0.00675 0.00062 0.00613
0.00136 -0.00056 0.00192
-0.00599 0.00021 -0.00620
-0.00484 -0.00106 -0.00378
0.00124 -0.00042 0.00166
0.00571 0.00000 0.00571
-0.00239 0.00000 -0.00239
0.00120 0.00000 0.00120
0.00099 -0.00029 0.00128
-0.00072 0.00000 -0.00072
-0.00341 -0.00103 -0.00238
-0.00545 -0.00553 0.00009
-0.00292 -0.00352 0.00060
0.00471 0.00195 0.00276
0.00042 0.00074 -0.00032
-0.00497 0.00198 -0.00695
-0.00136 -0.00006 -0.00130
-0.00281 0.00170 -0.00451
0.00354 0.00090 0.00265
-0.00145 0.00058 -0.00204
0.00460 -0.00133 0.00593
0.00009 -0.00374 0.00383
0.00196 0.00329 -0.00133
0.00562 0.00621 -0.00059
-0.01024 -0.01759 0.00735
0.01533 0.01345 0.00189
-0.00639 -0.00036 -0.00603
-0.00213 0.00061 -0.00274
-0.00015 -0.00232 0.00217
0.00439 -0.00118 0.00557
-0.00068 0.00242 -0.00310
0.00146 -0.00041 0.00187
0.00079 -0.00028 0.00107
